wgi_glacier_id, lat, lon, total_area, max_length, mean_elev, max_elev, min_elev, topo_year, primary_class, tongue_activity, area_acy 
IT4L01522030,45.917,7.57,0.34,1.3,2840,3040,2560,1975,6,0,2
IT4L01522030,45.917,7.57,0.73,1.6, ,3350,2500,1934,6,0,3
IT4L01522032,45.908,7.553,0.32,0.9,2890,3250,2705,1975,6,4,1
IT4L01522032,45.908,7.553,0.6,1.1, ,3380,2650,1934,6,1,3
IT4L01522033,45.885,7.543,0.35,1.2,2765,3300,2445,1975,6,0,2
IT4L01522033,45.885,7.543,0.43,1, ,3300,2650,1934,6,0,3
IT4L01522034,45.876,7.542,0.47,0.8, ,3300,3125,1934,6,0,3
IT4L01522035,45.875,7.535,0.47,1.5,2898,3160,2715,1975,6,2,1
IT4L01522035,45.875,7.535,1.07,1.5, ,3100,2700,1934,6,0,3
IT4L01522038,45.872,7.49,0.39,0.9,3125,3440,2895,1975,6,2,1
IT4R01313GI1,46.392,9.465,0.09,0.5,2745,2860,2680,1982,6,0,2
IT4R01313GI2,46.383,9.461,0.19,0.6,2800,2930,2640,1982,6,0,2
IT4R01313GI3,46.379,9.46,0.14,0.8,2880,3040,2700,1982,6,0,2
IT4R01313GI4,46.367,9.453,0.47,0.7,2745,2850,2580,1982,6,0,2
IT4R01313GI5,46.392,9.428,0.63,1.3,2780,3120,2480,1982,6,2,2
KE3D300B0001,-0.153,37.318,0.03,0.3, ,4850,4760,1964,6,0,4
KE3D300B0002,-0.15,37.31,0.03,0.4,4750,4880,4600,1963,6,0,3
KE3D300B0003,-0.148,37.307,0.02,0.3,4780,5040,4640,1963,6,0,3
KE3D300B0004,-0.147,37.304,0.02,0.2,4630,4760,4540,1963,6,0,3
KE3D300B0005,-0.147,37.304,0.04,0.4,4700,4780,4500,1963,6,0,3
KE3D300B0006,-0.152,37.315,0.08,0.4,4800,4900,4610,1963,6,0,2
KE3D300D0001,-0.157,37.312,0.39,0.9,4790,4980,4580,1963,6,0,2
KE3D300D0002,-0.152,37.304,0.1,0.6,4640,4780,4500,1963,6,0,3
KE3D300D0003,-0.152,37.305,0.01,0.1,4800,4840,4720,1963,6,0,3
KE3D300D0004,-0.151,37.307,0.02,0.2,4960,5060,4820,1963,6,0,3
KE3D300D0005,-0.153,37.308,0.01,0.2,5060,5140,4800,1963,6,0,4
KE3D300D0006,-0.155,37.307,0.04,0.4,4750,5040,4600,1963,6,0,3
KE3D300D0007,-0.156,37.308,0.01,0.2,4810,4870,4740,1963,6,0,5
MX2H20000004,19.049,-97.281,0.267,0.8,5140,5220,5090,1958,6,2,1
MX2H20000008,19.038,-97.257,0.452,1.19,5280,5600,5070,1958,6,2,1
MX2I40001001,19.187,-98.646,0.011,0.1,5010,5030,4980,1959,6,0,1
MX2I40001002,19.185,-98.642,0.058,0.46,5010,5090,4860,1959,6,1,1
MX2I40001003,19.182,-98.644,0.247,0.62,5000,5190,4720,1959,6,1,1
MX2I40001004,19.183,-98.642,0.05,0.4,5170,5230,5010,1959,6,0,1
MX2I40001005,19.179,-98.639,0.213,0.65,4980,5205,4750,1959,6,1,1
MX2I40001007,19.176,-98.637,0.05,0.55,4910,5010,4760,1959,5,0,1
MX2I40001008,19.172,-98.637,0.046,0.4, ,5250,4910,1959,6,0,1
MX2I40001009,19.169,-98.639,0.18,0.8,5120,5230,4900,1959,6,0,1
MX2I40001010,19.167,-98.636,0.078,0.4,4950,5060,4830,1959,6,0,1
MX2I40001011,19.164,-98.639,0.245,0.7,5010,5190,4715,1959,6,0,1
MX2I40001012,19.163,-98.637,0.078,0.27,5060,5110,4790,1959,6,0,1
MX2I40002001,19.024,-98.629,0.12,0.6,5210,5400,5015,1958,6,0,1
MX2I40002002,19.027,-98.627,0.4,1,5020,5360,4690,1958,6,1,1
MX2I40002003,19.029,-98.623,0.2,0.7,5030,5250,4840,1958,6,0,1
NO4A000C0002,66.433,13.633,2.32,2, ,1110,930,1962,6,0,3
NO4A000C1001,66.467,13.578,1.36,1.6, ,1170,870,1962,6,0,3
NO4A000C2009,66.588,13.722,0.22,0.6, ,1120,840,1968,6,0,2
NO4A000C2010,66.583,13.717,0.14,0.4, ,1290,1140,1968,6,0,2
NO4A000C2011,66.578,13.675,0.88,0.9, ,1290,870,1968,6,0,3
NO4A000C2012,66.586,13.661,0.44,1.5, ,1290,960,1968,6,0,3
NO4A000C2014,66.583,13.65,1.1,1.8, ,1310,900,1968,6,0,3
NO4A000C2015,66.579,13.646,0.28,0.7, ,1200,990,1968,6,0,3
NO4A000C2017,66.571,13.75,0.43,0.8, ,1320,1100,1968,6,0,2
NO4A000C2018,66.57,13.731,0.75,1, ,1280,760,1968,6,0,2
NO4A000C2020,66.496,13.486,0.32,0.4, ,1020,840,1962,6,0,5
NO4A000C2021,66.499,13.462,0.18,0.3, ,1080,930,1962,6,0,5
NO4A000C4003,66.725,13.992,2.61,2, ,1260,800,1968,6,0,2
NO4A000C4008,66.704,13.83,0.31,1.6, ,1410,630,1968,5,0,2
NO4A000C4009,66.708,13.817,0.21,1, ,1190,480,1968,6,0,2
NO4A000C5001,66.774,13.792,0.23,0.4, ,990,630,1968,6,0,3
NO4A000C5002,66.775,13.892,0.09,0.4, ,1080,840,1968,6,0,3
NO4A000C6002,66.843,13.925,0.15,0.8, ,1020,900,1968,6,0,3
NO4A000C6005,66.779,13.914,0.36,0.6, ,1140,930,1968,6,0,3
NO4A000C6006,66.782,13.9,0.12,0.5, ,1080,870,1968,6,0,3
NO4A000C6007,66.779,13.889,0.15,0.7, ,1230,960,1968,6,0,3
NO4A000C6008,66.782,13.88,0.04,0.2, ,990,930,1968,6,0,3
NO4A000C6009,66.783,13.88,0.02,0.1, ,930,870,1968,6,0,3
NO4A000C6011,66.781,13.871,0.08,0.4, ,960,840,1968,6,0,3
NO4A000C6012,66.775,13.867,0.33,0.7, ,1260,960,1968,6,0,3
NO4A000C6013,66.776,13.847,0.34,1.2, ,1200,600,1968,6,0,3
NO4A000C7001,66.817,14.05,0.06,0.2, ,990,930,1968,6,0,3
NO4A000C7005,66.708,14.364,0.22,0.8, ,1500,1100,1968,6,0,2
NO4A000C7006,66.715,14.358,0.17,0.4, ,1140,850,1968,6,0,2
NO4A000C7007,66.692,14.35,1.81,1.8, ,1540,1220,1968,6,0,2
NO4A000C7010,66.725,14.295,0.24,1, ,1300,950,1968,6,0,2
NO4A000C7018,66.762,14,0.21,0.5, ,1140,900,1968,6,0,3
NO4A000C8002,66.861,13.908,0.15,0.3, ,780,660,1968,6,0,5
NO4A000CS001,65.178,13.675,0.27,0.4, ,1230,1080,1968,6,0,3
NO4A000CT001,65.222,13.822,2.19,2.4, ,1560,1200,1968,6,0,3
NO4A000CT002,65.23,13.808,0.3,0.9, ,1590,1290,1968,6,0,3
NO4A000CT003,65.238,13.825,0.05,0.2, ,1290,1250,1968,6,0,3
NO4A000CT004,65.303,13.875,0.56,0.8, ,1410,1050,1968,6,0,3
NO4A000CT006,65.308,13.797,0.06,0.2, ,1260,1200,1959,6,0,3
NO4A000CT007,65.314,13.788,0.41,0.5, ,1380,1170,1959,6,0,3
NO4A000CT008,65.344,13.825,3.75,2.7, ,1490,990,1959,6,0,3
NO4A000CT009,65.36,13.825,1.1,2.2, ,1530,1170,1959,6,0,3
NO4A000CT010,65.369,13.821,0.15,0.4, ,1500,1380,1959,6,0,3
NO4A000CT011,65.375,13.817,0.15,0.7, ,1440,1230,1959,6,0,3
NO4A000CT013,65.403,13.87,0.36,0.8, ,1230,930,1959,6,0,3
NO4A000CT014,65.442,13.825,0.19,0.7, ,1320,1200,1959,6,0,3
NO4A000CT016,65.347,13.75,0.05,0.3, ,1440,1290,1959,6,0,3
NO4A000CT017,65.353,13.747,1.02,1.7, ,1470,990,1959,6,0,3
NO4A000CT018,65.351,13.705,0.15,0.6, ,1320,1140,1959,6,0,3
NO4A000CT019,65.355,13.714,0.11,0.5, ,1230,1020,1959,6,0,3
NO4A000CT020,65.355,13.681,0.12,0.6, ,1200,1020,1959,6,0,3
NO4A000CT021,65.339,13.714,0.46,0.7, ,1290,1140,1959,6,0,3
NO4A000CT022,65.347,13.789,0.2,0.6, ,1670,1560,1959,6,0,3
NO4A000CT024,65.272,13.747,0.16,0.5, ,1170,1020,1968,6,0,3
NO4A000CT025,65.239,13.767,0.07,0.4, ,1380,1170,1968,6,0,3
NO4A000CT028,65.421,13.194,0.29,0.6, ,1170,1020,1968,6,0,3
NO4A000CT029,65.425,13.228,0.55,1.1, ,1050,750,1968,6,0,3
NO4A000CU001,65.953,13.572,0.35,0.7, ,1050,950,1964,6,0,3
NO4A000CU002,65.963,13.564,0.6,0.9, ,1290,1000,1964,6,0,3
NO4A000CU003,65.972,13.556,0.07,0.2, ,1230,1050,1964,6,0,3
NO4A000CU004,65.978,13.553,0.04,0.2, ,1140,1020,1964,6,0,3
NO4A000CU005,65.988,13.547,0.1,0.4, ,1170,870,1964,6,0,3
NO4A000CU006,65.992,13.55,0.09,0.4, ,1170,840,1964,6,0,3
NO4A000CV001,66.05,14.175,0.1,0.4, ,1170,1020,1962,6,0,3
NO4A000CV011,65.936,14.181,0.31,1.2, ,1470,1020,1965,6,0,3
NO4A000CV013,65.978,14.242,2.75,2.2, ,1620,960,1965,6,0,3
NO4A000CV016,65.975,14.289,1.84,1.6, ,1380,930,1965,6,0,3
NO4A000CV018,65.986,14.375,1,1.1, ,1650,1230,1965,6,0,3
NO4A000CV019,66.003,14.367,2.19,2.3, ,1620,1080,1965,6,0,3
NO4A000CV020,66.015,14.356,0.57,1.5, ,1770,1200,1962,6,0,3
NO4A000CV021,65.74,14.3,0.27,0.6, ,1320,1140,1970,6,0,3
NO4A000CV022,65.743,14.281,0.35,0.7, ,1350,1170,1970,6,0,3
NO4A000CV023,65.744,14.261,0.02,0.1, ,1260,1200,1970,6,0,3
NO4A000CV025,65.742,14.246,0.01,0.1, ,1230,1140,1970,6,0,3
NO4A000CV026,65.743,14.242,0.02,0.1, ,1380,1170,1970,6,0,3
NO4A000CV028,65.746,14.205,0.02,0.1, ,1320,1200,1970,6,0,3
NO4A000CV030,65.736,14.269,0.06,0.5, ,1260,1160,1970,5,0,3
NO4A000CV032,65.776,13.762,0.17,0.5, ,1410,1230,1965,6,0,3
NO4A000CV033,65.775,13.775,0.18,0.5, ,1230,1050,1965,6,0,3
NO4A000CW004,66.049,14.192,0.04,0.3, ,1200,1020,1962,6,0,3
NO4A000CX002,66.421,13.644,1.56,2.2, ,1200,840,1962,6,0,3
NO4A000CX003,66.43,13.672,1.28,1.5, ,1170,1050,1962,6,0,3
NO4A000CX004,66.433,13.694,1.02,1.5, ,1200,1020,1962,6,0,3
NO4A000CX006,66.443,13.664,1.4,1.3, ,1230,990,1962,6,0,3
NO4A000CX007,66.454,13.65,2.9,3.3, ,1080,620,1962,5,0,3
NO4A000CX008,66.56,13.731,0.31,0.4, ,1320,1060,1968,6,0,2
NO4A000CX009,66.558,13.767,6.16,4, ,1440,760,1968,5,0,2
NO4A000CX014,66.582,13.925,0.23,0.6, ,1190,960,1968,6,0,2
NO4A000CX028,66.6,14.056,1.13,1.7, ,1540,1020,1968,6,0,2
NO4A000CX029,66.589,14.042,1.47,1.6, ,1500,1000,1968,6,0,2
NO4A000CX031,66.561,14.019,0.1,0.3, ,1330,1200,1968,6,0,2
NO4A000CX032,66.56,14.033,0.1,0.3, ,1390,1330,1968,6,0,2
NO4A000CX034,66.536,14.217,0.6,1.1, ,1300,1140,1968,6,0,2
NO4A000CX035,66.526,14.214,0.18,0.5, ,1220,1130,1968,6,0,2
NO4A000CX036,66.525,14.217,1.02,0.9, ,1260,1060,1968,6,0,2
NO4A000CX040,66.578,14.278,0.37,0.9, ,1170,840,1968,6,0,2
NO4A000CX042,66.571,14.356,0.18,0.3, ,1200,1030,1968,6,0,2
NO4A000CX043,66.578,14.336,0.83,0.7, ,1290,1010,1968,6,0,2
NO4A000CX045,66.607,14.314,1,0.6, ,1240,960,1968,6,0,2
NO4A000CX046,66.621,14.333,0.76,1.4, ,1340,970,1968,6,0,2
NO4A000CX047,66.621,14.358,0.17,0.4, ,1180,1030,1968,6,0,2
NO4A000CX048,66.628,14.33,0.45,1, ,1290,1000,1968,6,0,2
NO4A000CX050,66.649,14.358,0.88,1.1, ,1240,980,1968,6,0,2
NO4A000CX051,66.639,14.455,0.03,0.2, ,1170,1040,1968,6,0,2
NO4A000CX052,66.642,14.431,0.15,0.3, ,1210,1050,1968,6,0,2
NO4A000CX055,66.683,14.37,0.98,1.3, ,1540,1140,1968,6,0,2
NO4A000CX056,66.674,14.364,2.2,2.8, ,1370,740,1968,5,0,2
NO4A000CX057,66.67,14.528,1.42,1.6, ,1330,960,1968,6,0,2
NO4A000CX058,66.695,14.592,0.16,0.7, ,1200,990,1968,6,0,2
NO4A000CX060,66.746,14.686,0.45,0.9, ,1290,1140,1968,6,0,2
NO4A000CX061,66.622,14.589,0.16,0.5, ,1200,960,1968,6,0,2
NO4A000CX062,66.594,14.569,0.24,0.7, ,1320,1040,1968,6,0,2
NO4A000CX063,66.599,14.556,0.22,0.4, ,1160,1000,1968,6,0,2
NO4A000CY004,66.446,14.629,0.08,0.3, ,1480,1320,1967,6,0,2
NO4A000CY006,66.449,14.725,0.08,0.3, ,1140,1050,1967,6,0,3
NO4A000CY008,66.458,14.714,0.14,0.4, ,1380,1140,1967,6,0,3
NO4A000CY009,66.454,14.703,0.41,1, ,1320,1020,1967,5,0,2
NO4A000CY010,66.455,14.667,1.1,0.8, ,1300,940,1967,6,0,2
NO4A000CY011,66.46,14.678,0.2,0.8, ,900,760,1967,5,0,2
NO4A000CY012,66.467,14.65,0.78,1.3, ,1360,940,1967,6,0,2
NO4A000CY013,66.472,14.633,0.05,0.5, ,1140,910,1967,6,0,2
NO4A000CY015,66.499,14.606,0.49,0.8, ,1240,940,1967,6,0,2
NO4A000CY016,66.506,14.592,0.08,0.4, ,1100,900,1968,6,0,2
NO4A000CY018,66.497,14.558,0.15,0.5, ,1260,1040,1967,6,0,2
NO4A000CY020,66.533,14.531,0.43,0.7, ,1200,950,1968,6,0,2
NO4A000CY021,66.542,14.55,0.11,0.2, ,1180,1040,1968,6,0,2
NO4A000CY022,66.547,14.5,0.9,1.7, ,1160,900,1968,5,0,2
NO4A000CY023,66.561,14.611,0.6,0.6, ,1300,1010,1968,6,0,2
NO4A000CY024,66.571,14.608,0.35,0.6, ,1100,950,1968,6,0,2
NO4A000CY025,66.576,14.597,0.56,0.6, ,1420,1120,1968,6,0,2
NO4A000CY026,66.586,14.594,0.65,0.5, ,1470,1100,1968,6,0,2
NO4A000CY027,66.604,14.606,0.12,0.2, ,1240,1120,1968,6,0,2
NO4A000CY028,66.614,14.606,0.53,0.9, ,1340,1060,1968,6,0,2
NO4A000CY031,66.551,14.778,0.23,0.5, ,1320,1110,1968,6,0,2
NO4A000CY032,66.561,14.761,0.27,0.4, ,1280,1040,1968,6,0,2
NO4A000CY035,66.607,14.795,0.64,1.1, ,1300,980,1968,6,0,2
NO4A000CY036,66.618,14.753,0.18,0.3, ,1140,1040,1968,6,0,2
NO4A000CY037,66.796,15.136,0.11,0.3, ,1320,1220,1968,6,0,3
NO4A000CY038,66.729,15.205,0.04,0.2, ,1360,1260,1968,6,0,2
NO4A000CY039,66.594,15.17,0.23,0.7, ,1440,1290,1968,6,0,3
NO4A000CY043,66.32,15.005,0.51,0.9, ,1320,1090,1962,6,0,3
NO4A000CY044,66.325,15.008,0.1,0.5, ,1200,990,1962,6,0,3
NO4A000CY045,66.326,14.983,0.18,0.3, ,1200,1140,1962,6,0,3
NO4A000CZ001,66.376,13.525,0.09,0.3, ,1050,870,1962,6,0,3
NO4A000CZ002,66.385,13.508,0.17,0.5, ,1050,870,1962,6,0,3
NO4A000CZ003,66.389,13.503,0.11,0.3, ,990,870,1962,6,0,3
NO4A000CZ004,66.395,13.495,0.13,0.2, ,1050,930,1962,6,0,3
NO4A000D1001,68.522,15.444,0.32,0.6, ,1080,720,1968,6,0,3
NO4A000D1003,68.567,16.042,0.09,0.5, ,900,690,1967,6,0,3
NO4A000D2002,68.361,14.817,0.98,1.9, ,990,510,1952,6,0,3
NO4A000D2003,68.396,15.039,0.06,0.3, ,960,690,1952,6,0,3
NO4A000D2005,68.347,14.906,0.1,0.5, ,750,420,1952,6,0,3
NO4A000D2007,68.346,14.889,0.07,0.3, ,810,660,1952,6,0,3
NO4A000D2008,68.346,14.872,0.28,1.1, ,870,570,1952,6,0,3
NO4A000D2009,68.353,14.833,0.3,1.3, ,960,220,1952,6,0,3
NO4A000D2011,68.303,14.789,0.25,0.8, ,840,420,1952,6,0,3
NO4A000D2012,68.315,14.818,0.14,0.5, ,750,530,1952,6,0,3
NO4A000D3001,68.597,17.105,0.08,0.3, ,1110,940,1964,6,0,3
NO4A000D3002,68.6,17.039,0.14,0.3, ,1080,900,1964,6,0,4
NO4A000D3003,68.588,16.958,0.43,0.7, ,1200,900,1964,6,0,3
NO4A000D4001,68.629,17.444,0.43,0.5, ,1080,870,1965,6,0,4
NO4A000D4003,68.593,17.117,0.14,0.3, ,1110,960,1964,6,0,3
NO4A000D5001,68.642,17.458,0.35,0.8, ,1080,870,1965,6,0,4
NO4A000D5002,68.653,17.458,0.15,0.4, ,1140,960,1965,6,0,4
NO4A000D5003,68.64,17.436,0.24,0.6, ,1080,810,1965,6,0,4
NO4A000D6001,68.65,18.017,0.46,0.9, ,1320,900,1969,6,0,3
NO4A000D6002,68.654,17.983,0.36,0.7, ,1140,930,1969,6,0,3
NO4A000D6003,68.608,17.95,0.09,0.5, ,1380,1050,1969,6,0,5
NO4A000D7001,68.724,18.392,0.12,0.5, ,1260,1110,1969,6,0,3
NO4A000D7002,68.732,18.317,0.17,1, ,1290,1020,1969,6,0,3
NO4A000D7003,68.667,18.364,0.2,0.6, ,1410,1200,1969,6,0,3
NO4A000D7004,68.553,18.067,1.34,2, ,1320,815,1958,6,0,4
NO4A000D7005,68.575,18.072,0.34,0.6, ,1320,1110,1958,6,0,5
NO4A000D7008,68.824,17.639,0.11,0.3, ,1140,960,1969,6,0,3
NO4A000D7009,68.828,17.628,0.18,0.4, ,1200,1050,1969,6,0,3
NO4A000D7010,68.836,17.628,0.11,0.4, ,1170,960,1969,6,0,3
NO4A000D7011,68.839,17.614,0.09,0.3, ,1020,900,1969,6,0,3
NO4A000D8001,68.84,17.311,0.21,0.4, ,1020,730,1965,6,0,3
NO4A000D8002,68.868,17.4,0.46,1.1, ,1110,750,1965,6,0,3
NO4A000DA001,66.921,13.903,0.14,0.3, ,870,690,1968,6,0,5
NO4A000DA002,66.921,13.886,0.3,0.4, ,990,780,1968,6,0,5
NO4A000DC001,67.015,14.333,0.06,0.3, ,1110,840,1967,6,0,4
NO4A000DC002,67.014,14.319,0.15,0.4, ,1110,780,1967,6,0,4
NO4A000DC003,67.012,14.3,0.13,0.5, ,960,690,1954,6,0,3
NO4A000DC004,67.011,14.325,0.07,0.3, ,1260,1110,1967,6,0,4
NO4A000DC006,67.007,14.322,0.05,0.3, ,1080,990,1967,6,0,4
NO4A000DC007,67,14.325,0.03,0.2, ,1320,1260,1954,6,0,4
NO4A000DD001,66.999,14.356,0.04,0.2, ,870,780,1967,6,0,3
NO4A000DD002,67.001,14.336,0.67,1.1, ,1290,810,1967,6,0,3
NO4A000DD003,67.01,14.339,0.4,0.8, ,1290,810,1967,6,0,3
NO4A000DE001,66.739,14.739,0.84,1.5, ,1260,969,1968,6,0,2
NO4A000DE002,66.76,14.697,0.23,0.6, ,1350,1080,1968,6,0,3
NO4A000DE003,66.749,14.678,0.38,0.8, ,1290,1240,1968,6,0,2
NO4A000DE004,66.699,14.582,0.15,0.3, ,1220,1100,1968,6,0,2
NO4A000DE007,66.717,14.444,2.02,2.8, ,1360,910,1968,5,0,1
NO4A000DE008,66.728,14.455,3.16,3.4, ,1600,860,1968,5,0,2
NO4A000DE009,66.74,14.478,2.67,2.5, ,1550,920,1968,6,0,2
NO4A000DE010,66.754,14.503,0.2,0.7, ,1380,1140,1968,6,0,3
NO4A000DE011,66.76,14.5,1.28,1.7, ,1410,930,1968,6,0,3
NO4A000DE012,66.77,14.517,0.67,1.2, ,1380,950,1968,6,0,3
NO4A000DE013,66.775,14.533,0.31,1.4, ,1200,850,1968,6,0,3
NO4A000DE014,66.783,14.542,0.62,0.9, ,1440,930,1968,6,0,3
NO4A000DE015,66.754,14.469,1.17,1.3, ,1500,1110,1968,6,0,3
NO4A000DE017,66.742,14.431,0.56,1.3, ,1520,1110,1968,6,0,2
NO4A000DE018,66.736,14.42,0.22,0.7, ,1470,1300,1968,6,0,2
NO4A000DE024,66.844,14.542,0.09,0.4, ,1140,990,1967,6,0,3
NO4A000DE027,66.861,14.567,0.05,0.3, ,1080,990,1967,6,0,3
NO4A000DE029,66.874,14.583,0.06,0.3, ,1070,990,1967,6,0,3
NO4A000DE030,66.878,14.578,0.31,0.7, ,1140,1050,1967,6,0,3
NO4A000DE032,66.887,14.593,0.1,0.2, ,1020,960,1967,6,0,3
NO4A000DE033,66.896,14.6,0.33,0.6, ,1090,960,1967,6,0,3
NO4A000DE034,66.903,14.608,0.06,0.3, ,1020,930,1967,6,0,3
NO4A000DE035,66.915,14.597,0.15,0.3, ,1170,990,1967,6,0,3
NO4A000DE036,66.924,14.597,1.1,1.3, ,1290,990,1967,6,0,3
NO4A000DE039,66.939,14.586,0.08,0.1, ,1020,970,1967,6,0,3
NO4A000DE040,66.942,14.564,0.34,0.6, ,1050,900,1967,6,0,3
NO4A000DE041,66.947,14.56,0.06,0.5, ,1020,900,1967,6,0,3
NO4A000DE042,66.95,14.542,0.57,1.2, ,1150,900,1967,6,0,3
NO4A000DE043,66.958,14.525,0.47,0.9, ,1260,940,1967,6,0,3
NO4A000DE044,66.964,14.542,0.1,0.3, ,990,880,1967,6,0,3
NO4A000DE046,66.979,14.567,0.08,0.3, ,990,870,1967,6,0,3
NO4A000DE048,66.983,14.542,0.43,0.9, ,1290,990,1967,6,0,3
NO4A000DE049,66.985,14.517,0.13,0.3, ,1110,930,1967,6,0,3
NO4A000DE050,66.989,14.503,0.04,0.2, ,1020,930,1967,6,0,3
NO4A000DE051,66.992,14.5,0.03,0.2, ,990,930,1967,6,0,3
NO4A000DE052,66.96,14.508,0.05,0.2, ,1230,1140,1967,6,0,3
NO4A000DE053,66.945,14.514,1.1,1.6, ,1150,1050,1967,6,0,3
NO4A000DE054,66.93,14.55,0.2,0.6, ,1180,960,1967,6,0,3
NO4A000DE055,66.907,14.558,0.18,0.6, ,1170,990,1967,6,0,3
NO4A000DE057,66.893,14.497,0.56,1, ,1320,840,1967,6,0,3
NO4A000DE058,66.9,14.483,0.83,0.9, ,1230,810,1967,6,0,3
NO4A000DE061,66.854,14.453,1.22,1, ,1230,960,1967,6,0,3
NO4A000DE062,66.853,14.417,0.22,0.4, ,1140,1040,1967,6,0,3
NO4A000DE065,66.989,14.342,0.25,0.6, ,930,750,1967,6,0,3
NO4A000DE066,66.996,14.33,0.14,0.6, ,1290,990,1967,6,0,3
NO4A000DE067,66.992,14.35,0.18,0.7, ,960,730,1967,6,0,3
NO4A000DF001,67.129,14.65,0.04,0.1, ,1020,870,1967,6,0,5
NO4A000DF002,67.145,14.614,0.08,0.2, ,900,720,1967,6,0,5
NO4A000DF003,67.158,14.594,0.05,0.1, ,840,720,1967,6,0,5
NO4A000DG004,66.854,15.564,0.05,0.2, ,1230,1176,1950,6,0,3
NO4A000DG009,66.825,15.853,0.24,0.7, ,1410,1290,1961,6,0,3
NO4A000DG010,66.801,15.85,0.61,1.2, ,1370,1150,1950,6,0,4
NO4A000DG011,66.811,15.875,0.75,0.9, ,1530,1290,1950,6,0,4
NO4A000DG012,66.653,15.575,0.3,0.4, ,1330,1200,1968,6,0,3
NO4A000DG013,66.58,15.225,0.27,0.7, ,1420,1290,1968,6,0,3
NO4A000DG014,66.588,15.217,0.12,0.4, ,1460,1340,1968,6,0,3
NO4A000DG015,66.618,15.224,0.14,0.4, ,1320,1200,1968,6,0,3
NO4A000DG017,66.658,15.278,0.19,0.6, ,1350,1200,1968,6,0,3
NO4A000DG018,66.667,15.25,0.35,0.8, ,1410,1260,1968,6,0,3
NO4A000DG020,66.719,15.255,0.06,0.2, ,1410,1290,1968,6,0,3
NO4A000DG021,66.724,15.245,0.17,0.5, ,1380,1200,1968,6,0,3
NO4A000DG022,66.761,15.219,0.04,0.2, ,1380,1260,1968,6,0,3
NO4A000DG024,66.793,15.253,0.18,0.5, ,1680,1470,1968,6,0,3
NO4A000DG025,66.799,15.247,0.09,0.3, ,1590,1440,1968,6,0,3
NO4A000DH001,67.285,15.931,0.06,0.2, ,1380,1350,1961,6,0,3
NO4A000DH002,67.281,15.918,0.05,0.3, ,1330,1260,1971,6,0,3
NO4A000DH003,67.275,15.917,0.3,0.5, ,1240,1050,1971,6,0,3
NO4A000DH005,67.268,15.931,0.33,0.8, ,1140,810,1961,6,0,4
NO4A000DH008,67.25,15.939,0.11,0.3, ,1320,1170,1961,6,0,3
NO4A000DH015,67.171,16.271,0.18,0.5, ,1430,1330,1950,6,0,3
NO4A000DH016,67.154,16.281,1.5,2.5, ,1680,1110,1950,5,0,3
NO4A000DH017,67.147,16.261,0.34,1.1, ,1680,1290,1950,6,0,3
NO4A000DH020,67.125,16.297,0.23,0.4, ,1500,1380,1950,6,0,3
NO4A000DH021,67.119,16.295,1,1.5, ,1380,1110,1950,5,0,3
NO4A000DI003,67.397,15.95,0.13,0.2, ,1170,960,1961,6,0,3
NO4A000DI006,67.415,16.031,0.05,0.3, ,1110,1070,1961,6,0,3
NO4A000DI007,67.42,16.033,0.55,0.9, ,1200,1110,1961,6,0,3
NO4A000DI016,67.324,16.089,0.09,0.4, ,1030,960,1961,6,0,3
NO4A000DI019,67.336,16.069,0.03,0.2, ,1130,1080,1961,6,0,3
NO4A000DI020,67.339,16.072,0.05,0.3, ,1120,1060,1961,6,0,3
NO4A000DI026,67.292,15.95,1.24,1.5, ,1360,1110,1961,6,0,3
NO4A000DI027,67.301,15.953,0.03,0.2, ,1050,960,1961,6,0,3
NO4A000DI028,67.292,15.92,0.32,0.4, ,1080,900,1961,6,0,3
NO4A000DJ002,67.424,16.036,0.24,0.4, ,1140,1080,1961,6,0,3
NO4A000DJ006,67.406,15.967,0.2,0.5, ,1110,1070,1961,6,0,5
NO4A000DJ009,67.408,15.95,0.02,0.2, ,1050,1020,1961,6,0,3
NO4A000DJ011,67.407,15.929,0.16,0.5, ,1100,990,1961,6,0,3
NO4A000DJ014,67.408,15.861,0.84,1, ,1140,990,1961,6,0,3
NO4A000DK001,67.704,16.347,0.6,1.1, ,1350,1030,1971,6,0,3
NO4A000DK002,67.71,16.317,0.28,0.9, ,1350,1050,1971,6,0,3
NO4A000DK003,67.705,16.286,1.3,1.5, ,1240,880,1971,6,0,3
NO4A000DK004,67.703,16.325,0.56,0.9, ,1460,1190,1971,6,0,3
NO4A000DK005,67.642,16.142,0.12,0.4, ,1390,1150,1971,6,0,3
NO4A000DK006,67.628,16.147,0.34,0.5, ,1150,1020,1971,6,0,3
NO4A000DK007,67.622,16.094,0.15,0.6, ,1150,880,1971,6,0,4
NO4A000DK010,67.619,16.2,0.36,0.4, ,1060,860,1971,6,0,3
NO4A000DK011,67.631,16.225,0.05,0.2, ,1150,1000,1971,6,0,3
NO4A000DK012,67.632,16.214,0.06,0.3, ,1210,1000,1971,6,0,3
NO4A000DK013,67.635,16.181,0.19,0.8, ,1240,870,1971,6,0,4
NO4A000DK014,67.639,16.167,0.42,0.9, ,1410,960,1971,6,0,4
NO4A000DM001,67.71,15.672,0.12,0.3, ,1080,900,1967,6,0,3
