ANLYS_ID,GLAC_ID,AREA,DB_AREA,WIDTH,LENGTH,PRIMECLASS,MIN_ELEV,MEAN_ELEV,MAX_ELEV,SRC_DATE,REC_STATUS,GLAC_NAME,WGMS_ID,LOCAL_ID,GLAC_STAT,GEOG_AREA,PARENT_ID,DATE,YEAR,MONTH,longitude,latitude
329620,G007084E45470N,0.201,0.200757,0.0,0.0,0,2813,2986,3127,2003-08-13T00:00:00,okay,Glacier de Calabre,F4N01144E13,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,7.084,45.47
508592,G007084E45470N,0.0,0.05385499999999999,0.0,0.0,0,3030,0,3140,2004-06-25T00:00:00,okay,Glacier de Calabre,F4N01144E13,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,7.084,45.47
509120,G007084E45470N,0.0,0.332268,0.0,0.0,0,2899,0,3186,1970-01-01T00:00:00,okay,Glacier de Calabre,F4N01144E13,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,7.084,45.47
362730,G007084E45470N,168980.0,0.16902799999999998,0.0,0.34,0,0,2940,0,2011-09-30T00:00:00,okay,Glacier de Calabre,F4N01144E13,None,exists,Italy,,2011-09-30 00:00:00,2011,9,7.084,45.47
121261,G006843E45417N,0.5996,0.59969,0.0,1126.82,0,2642,2829,3062,2003-08-13T00:00:00,okay,Glacier de Rosolin,F4N01146B09,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.843,45.417
121796,G006843E45417N,0.690948,0.691024,0.0,1333.48,0,2471,2819,3062,1986-10-17T00:00:00,okay,Glacier de Rosolin,F4N01146B09,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.843,45.417
329114,G006843E45417N,0.51,0.510468,0.0,0.0,0,2558,2787,2954,2003-08-13T00:00:00,okay,Glacier de Rosolin,F4N01146B09,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.843,45.417
508985,G006843E45417N,0.0,0.6873130000000001,0.0,0.0,0,2517,0,2993,1970-01-01T00:00:00,okay,Glacier de Rosolin,F4N01146B09,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,6.843,45.417
508446,G006843E45417N,0.0,0.61715,0.0,0.0,0,2636,0,3029,2004-06-25T00:00:00,okay,Glacier de Rosolin,F4N01146B09,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.843,45.417
121105,G006296E45008N,1.9588,1.8633400000000002,0.0,2434.86,0,2445,3170,3782,2003-08-13T00:00:00,okay,Glacier de la Meije,F4N01165E02,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.296,45.008
121641,G006296E45008N,2.1424,2.05423,0.0,2693.44,0,2251,3077,3782,1985-09-28T00:00:00,okay,Glacier de la Meije,F4N01165E02,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.296,45.008
328667,G006296E45008N,1.797,1.7965,0.0,0.0,0,2407,3104,3595,2003-09-21T00:00:00,okay,Glacier de la Meije,F4N01165E02,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.296,45.008
508783,G006296E45008N,0.0,2.00176,0.0,0.0,0,2297,0,3773,1971-01-01T00:00:00,okay,Glacier de la Meije,F4N01165E02,None,exists,French Alps,,1971-01-01 00:00:00,1971,1,6.296,45.008
508233,G006296E45008N,0.0,1.77903,0.0,0.0,0,2423,0,3784,2004-06-25T00:00:00,okay,Glacier de la Meije,F4N01165E02,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.296,45.008
121159,G007001E45250N,0.0664,0.06646,0.0,246.94299999999998,0,3202,3315,3385,2003-08-13T00:00:00,okay,Glacier du Pas du Chapeau,F4N01153D11,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,7.001,45.25
121695,G007001E45250N,0.080663,0.080689,0.0,268.953,0,3202,3313,3385,1988-09-12T00:00:00,okay,Glacier du Pas du Chapeau,F4N01153D11,None,exists,French Alps,,1988-09-12 00:00:00,1988,9,7.001,45.25
329420,G007001E45250N,0.055,0.054907000000000004,0.0,0.0,0,3204,3275,3329,2003-08-13T00:00:00,okay,Glacier du Pas du Chapeau,F4N01153D11,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,7.001,45.25
509090,G007001E45250N,0.0,0.089487,0.0,0.0,0,3213,0,3416,1970-01-01T00:00:00,okay,Glacier du Pas du Chapeau,F4N01153D11,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,7.001,45.25
508558,G007001E45250N,0.0,0.05654500000000001,0.0,0.0,0,3226,0,3376,2004-06-25T00:00:00,okay,Glacier du Pas du Chapeau,F4N01153D11,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,7.001,45.25
120888,G006338E44825N,0.2314,0.23133499999999999,0.0,796.47,0,3046,3227,3413,2003-09-21T00:00:00,okay,Glacier du Jocelme_1,F4N01172F01,None,exists,French Alps,,2003-09-21 00:00:00,2003,9,6.337999999999999,44.825
121425,G006338E44825N,0.28437199999999996,0.284292,0.0,869.936,0,3041,3217,3413,1985-09-28T00:00:00,okay,Glacier du Jocelme_1,F4N01172F01,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.337999999999999,44.825
328728,G006338E44825N,0.139,0.139167,0.0,0.0,0,3118,3265,3407,2003-09-21T00:00:00,okay,Glacier du Jocelme_1,F4N01172F01,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.337999999999999,44.825
508294,G006338E44825N,0.0,0.14197200000000001,0.0,0.0,0,3068,0,3424,2004-06-25T00:00:00,okay,Glacier du Jocelme_1,F4N01172F01,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.337999999999999,44.825
508824,G006338E44825N,0.0,0.266009,0.0,0.0,0,3074,0,3428,1967-01-01T00:00:00,okay,Glacier du Jocelme_1,F4N01172F01,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.337999999999999,44.825
121187,G007040E45285N,0.2036,0.21179,0.0,658.992,0,2970,3153,3327,2003-08-13T00:00:00,okay,La Grala de Charbonnel,F4N01153C32,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,7.04,45.285
121722,G007040E45285N,0.332389,0.332443,0.0,875.6410000000003,0,2929,3119,3327,1986-10-17T00:00:00,okay,La Grala de Charbonnel,F4N01153C32,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,7.04,45.285
329509,G007040E45285N,0.049,0.048609,0.0,0.0,0,2970,3021,3069,2003-08-13T00:00:00,okay,La Grala de Charbonnel,F4N01153C32,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,7.04,45.285
508566,G007040E45285N,0.0,0.176367,0.0,0.0,0,2963,0,3250,2004-06-25T00:00:00,okay,La Grala de Charbonnel,F4N01153C32,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,7.04,45.285
509099,G007040E45285N,0.0,0.313492,0.0,0.0,0,2901,0,3260,1970-01-01T00:00:00,okay,La Grala de Charbonnel,F4N01153C32,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,7.04,45.285
121348,G006831E45863N,0.3681,0.368129,0.0,1421.71,0,2403,3093,3707,2003-08-13T00:00:00,okay,Glacier du Bourgeat_1,F4N01238A01,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.831,45.863
121883,G006831E45863N,0.394398,0.394448,0.0,1778.72,0,2154,3040,3707,1986-10-17T00:00:00,okay,Glacier du Bourgeat_1,F4N01238A01,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.831,45.863
329107,G006831E45863N,0.039,0.038816,0.0,0.0,0,2662,2897,3097,2003-08-13T00:00:00,okay,Glacier du Bourgeat_1,F4N01238A01,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.831,45.863
508443,G006831E45863N,0.0,0.133179,0.0,0.0,0,2394,0,3265,2004-06-25T00:00:00,okay,Glacier du Bourgeat_1,F4N01238A01,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.831,45.863
508981,G006831E45863N,0.0,0.16988599999999998,0.0,0.0,0,2616,0,3505,1967-01-01T00:00:00,okay,Glacier du Bourgeat_1,F4N01238A01,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.831,45.863
120989,G006115E44905N,0.0468,0.0468,0.0,234.88400000000001,0,2765,2837,2918,2003-08-13T00:00:00,okay,Glacier Ouest de la Haute Pisse,F4N01171D01,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.115,44.905
121526,G006115E44905N,0.052238,0.052205999999999995,0.0,280.866,0,2785,2847,2920,1985-09-28T00:00:00,okay,Glacier Ouest de la Haute Pisse,F4N01171D01,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.115,44.905
328477,G006115E44905N,0.068,0.067663,0.0,0.0,0,2768,2874,3053,2003-09-21T00:00:00,okay,Glacier Ouest de la Haute Pisse,F4N01171D01,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.115,44.905
508086,G006115E44905N,0.0,0.025620999999999998,0.0,0.0,0,2816,0,2963,2004-06-25T00:00:00,okay,Glacier Ouest de la Haute Pisse,F4N01171D01,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.115,44.905
508647,G006115E44905N,0.0,0.077437,0.0,0.0,0,2753,0,2983,1971-09-01T00:00:00,okay,Glacier Ouest de la Haute Pisse,F4N01171D01,None,exists,French Alps,,1971-09-01 00:00:00,1971,9,6.115,44.905
121293,G006796E45487N,0.0062,0.108153,0.0,102.54700000000001,0,2836,2846,2868,2003-08-13T00:00:00,okay,Glacier du Midi de Bellecôte,F4N01146A12,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.796,45.486999999999995
121830,G006796E45487N,0.225037,0.22505999999999998,0.0,1219.49,0,2769,2934,3217,1986-10-17T00:00:00,okay,Glacier du Midi de Bellecôte,F4N01146A12,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.796,45.486999999999995
329057,G006796E45487N,0.015,0.015303,0.0,0.0,0,2839,2856,2884,2003-08-13T00:00:00,okay,Glacier du Midi de Bellecôte,F4N01146A12,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.796,45.486999999999995
508427,G006796E45487N,0.0,0.040477,0.0,0.0,0,2891,0,3098,2004-06-25T00:00:00,okay,Glacier du Midi de Bellecôte,F4N01146A12,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.796,45.486999999999995
508967,G006796E45487N,0.0,0.345422,0.0,0.0,0,2750,0,3216,1970-01-01T00:00:00,okay,Glacier du Midi de Bellecôte,F4N01146A12,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,6.796,45.486999999999995
121306,G006888E45514N,0.2414,0.24147399999999997,0.0,595.385,0,2662,2885,3066,2003-08-13T00:00:00,okay,Glacier de l'Inverneau_1,F4N01144G07,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.888,45.513999999999996
121842,G006888E45514N,0.33896,0.326945,0.0,938.551,0,2523,2820,3067,1986-10-17T00:00:00,okay,Glacier de l'Inverneau_1,F4N01144G07,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.888,45.513999999999996
329212,G006888E45514N,0.195,0.195326,0.0,0.0,0,2754,2900,3069,2003-08-13T00:00:00,okay,Glacier de l'Inverneau_1,F4N01144G07,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.888,45.513999999999996
509028,G006888E45514N,0.0,0.39625900000000003,0.0,0.0,0,2479,0,3155,1970-01-01T00:00:00,okay,Glacier de l'Inverneau_1,F4N01144G07,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,6.888,45.513999999999996
508490,G006888E45514N,0.0,0.19383399999999998,0.0,0.0,0,2770,0,3007,2004-06-25T00:00:00,okay,Glacier de l'Inverneau_1,F4N01144G07,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.888,45.513999999999996
120892,G006341E44834N,0.037000000000000005,0.037022,0.0,356.784,0,2616,2736,2907,2003-08-13T00:00:00,okay,Glacier du Sellar_1_2,F4N01083A12,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.341,44.833999999999996
121429,G006341E44834N,0.05247,0.052452,0.0,356.784,0,2626,2745,2940,1985-09-28T00:00:00,okay,Glacier du Sellar_1_2,F4N01083A12,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.341,44.833999999999996
328732,G006341E44834N,0.026000000000000002,0.025851,0.0,0.0,0,2608,2679,2743,2003-09-21T00:00:00,okay,Glacier du Sellar_1_2,F4N01083A12,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.341,44.833999999999996
508298,G006341E44834N,0.0,0.034652999999999996,0.0,0.0,0,2616,0,2851,2004-06-25T00:00:00,okay,Glacier du Sellar_1_2,F4N01083A12,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.341,44.833999999999996
508815,G006341E44834N,0.0,0.130598,0.0,0.0,0,2604,0,3080,1967-01-01T00:00:00,okay,Glacier du Sellar_1_2,F4N01083A12,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.341,44.833999999999996
121298,G006774E45495N,0.0723,0.072261,0.0,506.152,0,3005,3076,3184,2003-08-13T00:00:00,okay,Glacier de Bellecôte,F4N01146A02,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.774,45.495
121834,G006774E45495N,0.082565,0.082557,0.0,506.152,0,3005,3080,3192,1986-10-17T00:00:00,okay,Glacier de Bellecôte,F4N01146A02,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.774,45.495
329006,G006774E45495N,0.025,0.025205,0.0,0.0,0,3012,3056,3103,2003-08-13T00:00:00,okay,Glacier de Bellecôte,F4N01146A02,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.774,45.495
508405,G006774E45495N,0.0,0.05977100000000001,0.0,0.0,0,3017,0,3195,2004-06-25T00:00:00,okay,Glacier de Bellecôte,F4N01146A02,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.774,45.495
508946,G006774E45495N,0.0,0.132146,0.0,0.0,0,2974,0,3245,1970-01-01T00:00:00,okay,Glacier de Bellecôte,F4N01146A02,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,6.774,45.495
121025,G006149E44931N,0.0898,0.08978,0.0,944.681,0,2703,2930,3176,2003-08-13T00:00:00,okay,Glacier Ouest du Pierroux_1,F4N01166G14,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.149,44.931000000000004
121562,G006149E44931N,0.124947,0.124899,0.0,973.617,0,2703,2945,3188,1985-09-28T00:00:00,okay,Glacier Ouest du Pierroux_1,F4N01166G14,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.149,44.931000000000004
328511,G006149E44931N,0.024,0.024111,0.0,0.0,0,2862,2957,3018,2003-09-21T00:00:00,okay,Glacier Ouest du Pierroux_1,F4N01166G14,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.149,44.931000000000004
508122,G006149E44931N,0.0,0.050367,0.0,0.0,0,3054,0,3154,2004-06-25T00:00:00,okay,Glacier Ouest du Pierroux_1,F4N01166G14,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.149,44.931000000000004
508673,G006149E44931N,0.0,0.142173,0.0,0.0,0,2643,0,3191,1967-01-01T00:00:00,okay,Glacier Ouest du Pierroux_1,F4N01166G14,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.149,44.931000000000004
121369,G006955E45927N,0.4047,0.40478800000000004,0.0,1520.28,0,2465,2908,3295,2003-08-13T00:00:00,okay,Glacier de la Charpoua,F4N01236A05,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.955,45.927
121905,G006955E45927N,0.436879,0.4369520000000001,0.0,1755.61,0,2394,2866,3295,1986-10-17T00:00:00,okay,Glacier de la Charpoua,F4N01236A05,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.955,45.927
329334,G006955E45927N,0.382,0.381682,0.0,0.0,0,2497,2980,3431,2003-08-13T00:00:00,okay,Glacier de la Charpoua,F4N01236A05,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.955,45.927
508527,G006955E45927N,0.0,0.36224,0.0,0.0,0,2637,0,3366,2004-06-25T00:00:00,okay,Glacier de la Charpoua,F4N01236A05,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.955,45.927
509060,G006955E45927N,0.0,0.555628,0.0,0.0,0,2454,0,3406,1967-01-01T00:00:00,okay,Glacier de la Charpoua,F4N01236A05,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.955,45.927
120903,G006358E44853N,0.0146,0.148316,0.0,171.245,0,3154,3209,3243,2003-09-21T00:00:00,okay,Glacier du Fournet_1_1,F4N01083A14,None,exists,French Alps,,2003-09-21 00:00:00,2003,9,6.358,44.853
121442,G006358E44853N,0.2456,0.24554,0.0,452.157,0,3068,3187,3308,1985-09-28T00:00:00,okay,Glacier du Fournet_1_1,F4N01083A14,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.358,44.853
328774,G006358E44853N,0.075,0.074645,0.0,0.0,0,3103,3222,3374,2003-09-21T00:00:00,okay,Glacier du Fournet_1_1,F4N01083A14,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.358,44.853
508327,G006358E44853N,0.0,0.076351,0.0,0.0,0,3142,0,3330,2004-06-25T00:00:00,okay,Glacier du Fournet_1_1,F4N01083A14,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.358,44.853
508860,G006358E44853N,0.0,0.245017,0.0,0.0,0,3089,0,3391,1967-01-01T00:00:00,okay,Glacier du Fournet_1_1,F4N01083A14,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.358,44.853
120974,G006279E44902N,0.1192,0.119146,0.0,519.149,0,3055,3241,3455,2003-08-13T00:00:00,okay,Glacier du Col de l'Encoula_2,F4N01166E04,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.279,44.902
121510,G006279E44902N,0.124715,0.12466700000000001,0.0,523.013,0,3055,3240,3455,1985-09-28T00:00:00,okay,Glacier du Col de l'Encoula_2,F4N01166E04,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.279,44.902
328636,G006279E44902N,0.044000000000000004,0.044048000000000004,0.0,0.0,0,3191,3300,3369,2003-09-21T00:00:00,okay,Glacier du Col de l'Encoula_2,F4N01166E04,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.279,44.902
508764,G006279E44902N,0.0,0.121531,0.0,0.0,0,3068,0,3449,1967-01-01T00:00:00,okay,Glacier du Col de l'Encoula_2,F4N01166E04,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.279,44.902
508214,G006279E44902N,0.0,0.071283,0.0,0.0,0,3105,0,3421,2004-06-25T00:00:00,okay,Glacier du Col de l'Encoula_2,F4N01166E04,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.279,44.902
121288,G006371E45460N,0.0172,0.017138999999999998,0.0,203.96,0,2441,2512,2586,2003-08-13T00:00:00,okay,Glacier du Grand Pic de la Lauzière,F4N01??????,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.371,45.46
121824,G006371E45460N,0.036416000000000004,0.036392,0.0,256.76,0,2411,2480,2586,1986-10-17T00:00:00,okay,Glacier du Grand Pic de la Lauzière,F4N01??????,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.371,45.46
508342,G006371E45460N,0.0,0.039179000000000005,0.0,0.0,0,2401,0,2568,2004-06-25T00:00:00,okay,Glacier du Grand Pic de la Lauzière,F4N01??????,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.371,45.46
508871,G006371E45460N,0.0,0.030858,0.0,0.0,0,2372,0,2493,1971-09-01T00:00:00,okay,Glacier du Grand Pic de la Lauzière,F4N01??????,None,exists,French Alps,,1971-09-01 00:00:00,1971,9,6.371,45.46
121345,G006823E45859N,0.5114,0.510606,0.0,1563.54,0,2602,3086,3788,2003-08-13T00:00:00,okay,Glacier de la Griaz_1_1,F4N01238B01,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.8229999999999995,45.858999999999995
121881,G006823E45859N,0.605173,0.605232,0.0,1768.2,0,2478,3048,3788,1986-10-17T00:00:00,okay,Glacier de la Griaz_1_1,F4N01238B01,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.8229999999999995,45.858999999999995
329099,G006823E45859N,0.057999999999999996,0.05760800000000001,0.0,0.0,0,2831,2980,3086,2003-08-13T00:00:00,okay,Glacier de la Griaz_1_1,F4N01238B01,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.8229999999999995,45.858999999999995
508978,G006823E45859N,0.0,0.470174,0.0,0.0,0,2431,0,3188,1949-01-01T00:00:00,okay,Glacier de la Griaz_1_1,F4N01238B01,None,exists,French Alps,,1949-01-01 00:00:00,1949,1,6.8229999999999995,45.858999999999995
508440,G006823E45859N,0.0,0.264293,0.0,0.0,0,2551,0,3212,2004-06-25T00:00:00,okay,Glacier de la Griaz_1_1,F4N01238B01,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.8229999999999995,45.858999999999995
121393,G006808E46102N,0.027000000000000003,0.02696,0.0,132.439,0,2454,2531,2596,2003-08-13T00:00:00,okay,Glacier du Folly,F4N01231C01,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.808,46.102
121929,G006808E46102N,0.16056900000000002,0.16058599999999998,0.0,662.475,0,2226,2425,2596,1986-10-17T00:00:00,okay,Glacier du Folly,F4N01231C01,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.808,46.102
508437,G006808E46102N,0.0,0.041599000000000004,0.0,0.0,0,2409,0,2621,2004-06-25T00:00:00,okay,Glacier du Folly,F4N01231C01,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.808,46.102
508974,G006808E46102N,0.0,0.136499,0.0,0.0,0,2312,0,2609,1971-09-01T00:00:00,okay,Glacier du Folly,F4N01231C01,None,exists,French Alps,,1971-09-01 00:00:00,1971,9,6.808,46.102
121214,G007087E45341N,1.6855,1.66882,0.0,2521.18,0,2817,3177,3550,2003-08-13T00:00:00,okay,Glacier Supérieur du Vallonnet_1,F4N01153B31,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,7.087000000000001,45.341
121750,G007087E45341N,1.7104599999999999,1.70727,0.0,2577.08,0,2813,3174,3550,1986-10-17T00:00:00,okay,Glacier Supérieur du Vallonnet_1,F4N01153B31,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,7.087000000000001,45.341
329610,G007087E45341N,1.379,1.37934,0.0,0.0,0,2772,3193,3410,2003-08-13T00:00:00,okay,Glacier Supérieur du Vallonnet_1,F4N01153B31,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,7.087000000000001,45.341
508588,G007087E45341N,0.0,1.3982,0.0,0.0,0,2774,0,3441,2004-06-25T00:00:00,okay,Glacier Supérieur du Vallonnet_1,F4N01153B31,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,7.087000000000001,45.341
509119,G007087E45341N,0.0,1.47469,0.0,0.0,0,2799,0,3450,1970-01-01T00:00:00,okay,Glacier Supérieur du Vallonnet_1,F4N01153B31,None,exists,French Alps,,1970-01-01 00:00:00,1970,1,7.087000000000001,45.341
121090,G006324E44995N,0.1694,0.169346,0.0,656.538,0,3090,3301,3502,2003-09-21T00:00:00,okay,Glacier supérieur des Cavales,F4N01165C06,None,exists,French Alps,,2003-09-21 00:00:00,2003,9,6.324,44.995
121626,G006324E44995N,0.205852,0.205801,0.0,717.1110000000001,0,3062,3279,3502,1985-09-28T00:00:00,okay,Glacier supérieur des Cavales,F4N01165C06,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.324,44.995
328692,G006324E44995N,0.17800000000000002,0.177674,0.0,0.0,0,3162,3359,3629,2003-09-21T00:00:00,okay,Glacier supérieur des Cavales,F4N01165C06,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.324,44.995
508263,G006324E44995N,0.0,0.16209400000000002,0.0,0.0,0,3123,0,3522,2004-06-25T00:00:00,okay,Glacier supérieur des Cavales,F4N01165C06,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.324,44.995
508802,G006324E44995N,0.0,0.20986300000000002,0.0,0.0,0,3096,0,3580,1971-01-01T00:00:00,okay,Glacier supérieur des Cavales,F4N01165C06,None,exists,French Alps,,1971-01-01 00:00:00,1971,1,6.324,44.995
121106,G006252E45009N,5.3886,5.363519999999999,0.0,2561.56,0,2600,3114,3607,2003-08-13T00:00:00,okay,Glacier de la Girose_1,F4N01165F02 + 66FA19,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.252000000000001,45.00899999999999
121644,G006252E45009N,5.98815,5.95918,0.0,2891.98,0,2419,3028,3607,1985-09-28T00:00:00,okay,Glacier de la Girose_1,F4N01165F02 + 66FA19,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.252000000000001,45.00899999999999
328596,G006252E45009N,5.303,5.3011300000000015,0.0,0.0,0,2593,3186,3577,2003-09-21T00:00:00,okay,Glacier de la Girose_1,F4N01165F02 + 66FA19,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.252000000000001,45.00899999999999
508183,G006252E45009N,0.0,5.07948,0.0,0.0,0,2610,0,3590,2004-06-25T00:00:00,okay,Glacier de la Girose_1,F4N01165F02 + 66FA19,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.252000000000001,45.00899999999999
508737,G006252E45009N,0.0,5.79446,0.0,0.0,0,2464,0,3647,1971-01-01T00:00:00,okay,Glacier de la Girose_1,F4N01165F02 + 66FA19,None,exists,French Alps,,1971-01-01 00:00:00,1971,1,6.252000000000001,45.00899999999999
121071,G006223E44966N,0.0332,0.033237,0.0,271.914,0,3067,3188,3307,2003-09-21T00:00:00,okay,Glacier Suspendu,F4N01166A09,None,exists,French Alps,,2003-09-21 00:00:00,2003,9,6.223,44.966
121607,G006223E44966N,0.038686,0.038687,0.0,314.762,0,3067,3195,3323,1985-09-28T00:00:00,okay,Glacier Suspendu,F4N01166A09,None,exists,French Alps,,1985-09-28 00:00:00,1985,9,6.223,44.966
328565,G006223E44966N,0.055,0.055228,0.0,0.0,0,3095,3272,3441,2003-09-21T00:00:00,okay,Glacier Suspendu,F4N01166A09,None,exists,Swiss Alps,,2003-09-21 00:00:00,2003,9,6.223,44.966
508166,G006223E44966N,0.0,0.034767,0.0,0.0,0,3096,0,3307,2004-06-25T00:00:00,okay,Glacier Suspendu,F4N01166A09,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.223,44.966
508716,G006223E44966N,0.0,0.039774000000000004,0.0,0.0,0,2973,0,3342,1967-01-01T00:00:00,okay,Glacier Suspendu,F4N01166A09,None,exists,French Alps,,1967-01-01 00:00:00,1967,1,6.223,44.966
121295,G006776E45488N,0.2649,0.264973,0.0,541.831,0,2994,3097,3227,2003-08-13T00:00:00,okay,Glacier de la Chiaupe,F4N01146A04,None,exists,French Alps,,2003-08-13 00:00:00,2003,8,6.776,45.488
121831,G006776E45488N,0.307724,0.307749,0.0,628.063,0,2994,3098,3227,1986-10-17T00:00:00,okay,Glacier de la Chiaupe,F4N01146A04,None,exists,French Alps,,1986-10-17 00:00:00,1986,10,6.776,45.488
329010,G006776E45488N,0.20199999999999999,0.20161600000000002,0.0,0.0,0,3010,3085,3209,2003-08-13T00:00:00,okay,Glacier de la Chiaupe,F4N01146A04,None,exists,Swiss Alps,,2003-08-13 00:00:00,2003,8,6.776,45.488
508406,G006776E45488N,0.0,0.22577399999999997,0.0,0.0,0,3019,0,3232,2004-06-25T00:00:00,okay,Glacier de la Chiaupe,F4N01146A04,None,exists,French Alps,,2004-06-25 00:00:00,2004,6,6.776,45.488
